STA,LAT,LON,ELEV,DIST,BAZ,ISCPHASE,REPPHASE,DATE,TIME,RES,TDEF,AUTHOR,DATE,TIME,LATH,LONH,DEPTH,AUTHOR,TYPE,MAG
APA,67.569,33.4051,182,43.85,336.9,P,P,19-01-1975,08:10:07,0.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
APA,67.569,33.4051,182,43.85,336.9,S,S,19-01-1975,08:16:39,2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
YAK,62.0311,129.6811,91,43.97,31.9,P,P,19-01-1975,08:10:04,-3.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
YAK,62.0311,129.6811,91,43.97,31.9,P,P,19-01-1975,08:10:04,-3.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
YAK,62.0311,129.6811,91,43.97,31.9,S,S,19-01-1975,08:16:42,3.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SOF,42.6761,23.3698,570,44.25,299.9,P,P,19-01-1975,08:10:13,2.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SOF,42.6761,23.3698,570,44.25,299.9,PcP,pP,19-01-1975,08:11:56,1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SOF,42.6761,23.3698,570,44.25,299.9,S,S,19-01-1975,08:16:47,3.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DEV,45.8833,22.9033,250,44.34,304.5,P,P,19-01-1975,08:10:10,-0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KJF,64.1992,27.7147,160,44.51,331.1,P,P,19-01-1975,08:10:11,-1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KJF,64.1992,27.7147,160,44.51,331.1,PP,pP,19-01-1975,08:11:56,0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KJF,64.1992,27.7147,160,44.51,331.1,S,S,19-01-1975,08:16:44,-2.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ATH,37.9722,23.7167,95,44.59,293.1,P,P,19-01-1975,08:10:14,1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ATH,37.9722,23.7167,95,44.59,293.1,PP,pP,19-01-1975,08:12:02,5.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ATH,37.9722,23.7167,95,44.59,293.1,S,S,19-01-1975,08:16:48,-0.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UZH,48.631,22.293,160,44.69,308.4,P,P,19-01-1975,08:10:13,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UZH,48.631,22.293,160,44.69,308.4,S,S,19-01-1975,08:16:47,-2.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NUR,60.509,24.649,102,44.77,325.4,P,P,19-01-1975,08:10:13,-1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NUR,60.509,24.649,102,44.77,325.4,PP,pP,19-01-1975,08:12:00,1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NUR,60.509,24.649,102,44.77,325.4,S,S,19-01-1975,08:16:48,-2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SHK,34.5322,132.678,285,44.82,71.8,P,P,19-01-1975,08:10:13,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VAY,41.3211,22.5701,168,44.96,298,P,P,19-01-1975,08:10:18,2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SKO,41.9721,21.4396,346,45.72,299.1,P,P,19-01-1975,08:10:20,-1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
JOS,48.4958,20.5394,280,45.86,308.2,P,P,19-01-1975,08:10:22,-0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SOD,67.3712,26.6291,181,46.1,335,P,P,19-01-1975,08:10:24,-0.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SOD,67.3712,26.6291,181,46.1,335,PP,pP,19-01-1975,08:12:08,-4.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BEO,44.8093,20.4714,129,46.12,303.1,P,P,19-01-1975,08:10:25,0,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KRA,50.0561,19.9397,223,46.23,310.4,P,P,19-01-1975,08:10:25,-0.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
OHR,41.1114,20.7989,739,46.32,298,P,P,19-01-1975,08:10:26,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TNG,-6.1717,106.6462,14,46.76,139.9,P,P,19-01-1975,08:10:28,-1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BUD,47.4836,19.0239,196,46.92,306.9,P,P,19-01-1975,08:10:32,0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BUD,47.4836,19.0239,196,46.92,306.9,PcP,PcP,19-01-1975,08:12:05,1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KEV,69.7553,27.0067,80,46.94,338.1,P,P,19-01-1975,08:10:31,-0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KEV,69.7553,27.0067,80,46.94,338.1,PP,pP,19-01-1975,08:12:20,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KEV,69.7553,27.0067,80,46.94,338.1,S,S,19-01-1975,08:17:24,2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TIR,41.3477,19.865,247,46.98,298.4,P,P,19-01-1975,08:10:34,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TIR,41.3477,19.865,247,46.98,298.4,PP,pP,19-01-1975,08:12:28,5.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TIR,41.3477,19.865,247,46.98,298.4,S,S,19-01-1975,08:17:24,0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
OIC,34.0989,135.317,776,47.04,71.6,P,P,19-01-1975,08:10:30,-2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SRO,47.8133,18.3133,150,47.38,307.4,P,P,19-01-1975,08:10:37,2.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SRO,47.8133,18.3133,150,47.38,307.4,S,S,19-01-1975,08:17:25,-3.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TIK,71.6333,128.8667,41,47.45,19.4,P,P,19-01-1975,08:10:34,-1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TIK,71.6333,128.8667,41,47.45,19.4,pP,pP,19-01-1975,08:10:39,-2.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TIK,71.6333,128.8667,41,47.45,19.4,sP,sP,19-01-1975,08:10:45,1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TIK,71.6333,128.8667,41,47.45,19.4,P,P,19-01-1975,08:10:34,-1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UME,63.815,20.237,10,47.56,329.3,P,P,19-01-1975,08:10:38,1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UME,63.815,20.237,10,47.56,329.3,S,S,19-01-1975,08:17:28,-2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LEM,-6.8266,107.6175,1293,47.83,139.3,P,P,19-01-1975,08:10:35,-3.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UPP,59.8576,17.6229,14,48.11,323.7,P,P,19-01-1975,08:10:38,-1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UPP,59.8576,17.6229,14,48.11,323.7,P,P,19-01-1975,08:10:42,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UPP,59.8576,17.6229,14,48.11,323.7,S,S,19-01-1975,08:17:38,-0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KIR,67.84,20.4167,390,48.51,334.5,P,P,19-01-1975,08:10:42,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KIR,67.84,20.4167,390,48.51,334.5,P,P,19-01-1975,08:10:46,2.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KIR,67.84,20.4167,390,48.51,334.5,S,S,19-01-1975,08:17:43,-0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VIE,48.2483,16.3617,198,48.65,308.1,P,P,19-01-1975,08:10:45,0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VIE,48.2483,16.3617,198,48.65,308.1,PP,pP,19-01-1975,08:12:42,4.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VIE,48.2483,16.3617,198,48.65,308.1,S,S,19-01-1975,08:17:47,0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VKA,48.265,16.3183,400,48.68,308.1,P,P,19-01-1975,08:10:46,0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VKA,48.265,16.3183,400,48.68,308.1,sP,pP,19-01-1975,08:10:56,3.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VKA,48.265,16.3183,400,48.68,308.1,PP,pP,19-01-1975,08:12:40,2.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VKA,48.265,16.3183,400,48.68,308.1,S,S,19-01-1975,08:17:47,0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MAT,36.5427,138.207,406,48.74,67.7,P,P,19-01-1975,08:10:42,-3.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MAT,36.5427,138.207,406,48.74,67.7,PP,pP,19-01-1975,08:12:43,4.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MAT,36.5427,138.207,406,48.74,67.7,S,S,19-01-1975,08:17:40,-8.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KHE,80.6167,58.05,21.6,49.04,355.6,P,P,19-01-1975,08:10:46,-1.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KHE,80.6167,58.05,21.6,49.04,355.6,sP,sP,19-01-1975,08:10:59,3.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KHE,80.6167,58.05,21.6,49.04,355.6,S,S,19-01-1975,08:17:56,4.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KHE,80.6167,58.05,21.6,49.04,355.6,P,P,19-01-1975,08:10:47,-0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KHE,80.6167,58.05,21.6,49.04,355.6,S,S,19-01-1975,08:17:56,4.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ZAG,45.827,15.987,188,49.16,304.9,P,P,19-01-1975,08:10:52,3.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ZAG,45.827,15.987,188,49.16,304.9,PP,pP,19-01-1975,08:12:47,4.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ZAG,45.827,15.987,188,49.16,304.9,S,S,19-01-1975,08:17:58,4.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DDR,35.9983,139.193,800,49.65,68.1,P,P,19-01-1975,08:10:52,-1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DDR,35.9983,139.193,800,49.65,68.1,pP,S,19-01-1975,08:10:54,-4.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PRU,49.9883,14.5417,302,49.71,310.5,P,P,19-01-1975,08:10:54,0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PRU,49.9883,14.5417,302,49.71,310.5,PP,pP,19-01-1975,08:12:51,3.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PRU,49.9883,14.5417,302,49.71,310.5,S,S,19-01-1975,08:18:04,2.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SAP,43.0583,141.332,17,49.8,58.6,P,P,19-01-1975,08:10:54,0.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SAP,43.0583,141.332,17,49.8,58.6,S,S,19-01-1975,08:18:03,0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SRY,35.6083,139.274,254,49.81,68.6,P,P,19-01-1975,08:10:53,-0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SRY,35.6083,139.274,254,49.81,68.6,pP,S,19-01-1975,08:10:55,-4.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
OYM,35.4201,139.243,600,49.84,68.8,P,P,19-01-1975,08:10:53,-0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
OYM,35.4201,139.243,600,49.84,68.8,pP,S,19-01-1975,08:10:57,-3.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BRG,50.8732,13.9428,296,50.02,311.7,P,P,19-01-1975,08:10:55,-0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
HFS,60.1335,13.6945,296.7,50.1,323.8,P,P,19-01-1975,08:10:54,-1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LJU,46.0438,14.5274,396,50.14,305.4,P,P,19-01-1975,08:10:57,0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LJU,46.0438,14.5274,396,50.14,305.4,PP,pP,19-01-1975,08:12:58,6.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LJU,46.0438,14.5274,396,50.14,305.4,S,S,19-01-1975,08:18:05,-2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
YSS,46.9539,142.755,98,50.23,53.4,P,P,19-01-1975,08:10:58,1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
YSS,46.9539,142.755,98,50.23,53.4,S,S,19-01-1975,08:18:10,1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
YSS,46.9539,142.755,98,50.23,53.4,P,P,19-01-1975,08:10:58,1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
YSS,46.9539,142.755,98,50.23,53.4,S,S,19-01-1975,08:18:10,1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BRN,52.4188,13.2031,45,50.38,313.8,P,P,19-01-1975,08:11:00,2.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KHC,49.1309,13.5782,695,50.41,309.5,S,S,19-01-1975,08:18:06,-5.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MIZ,39.1343,141.136,63,50.42,63.7,P,P,19-01-1975,08:11:00,1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MIZ,39.1343,141.136,63,50.42,63.7,S,S,19-01-1975,08:18:11,-0.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DAV,7.07,125.579,145.7,50.43,109.4,P,P,19-01-1975,08:11:00,1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DAV,7.07,125.579,145.7,50.43,109.4,S,S,19-01-1975,08:18:12,-0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CLL,51.3077,13.0026,230,50.58,312.3,P,P,19-01-1975,08:10:58,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CLL,51.3077,13.0026,230,50.58,312.3,pP,P,19-01-1975,08:11:02,-3.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CLL,51.3077,13.0026,230,50.58,312.3,PP,pP,19-01-1975,08:13:00,5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CLL,51.3077,13.0026,230,50.58,312.3,S,S,19-01-1975,08:18:16,2.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CLL,51.3077,13.0026,230,50.58,312.3,SS,SS,19-01-1975,08:21:38,-9.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KYS,35.1977,140.148,180,50.61,68.9,P,P,19-01-1975,08:11:02,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
COP,55.6853,12.4325,13,50.69,318,P,P,19-01-1975,08:11:00,-0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
COP,55.6853,12.4325,13,50.69,318,S,S,19-01-1975,08:18:10,-4.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TRI,45.7089,13.7642,161,50.71,305.1,P,P,19-01-1975,08:10:59,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TRI,45.7089,13.7642,161,50.71,305.1,S,S,19-01-1975,08:18:17,1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RCI,38.1056,15.6433,29,50.8,295.1,P,P,19-01-1975,08:11:05,3.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MES,38.1989,15.555,45,50.85,295.2,P,P,19-01-1975,08:11:02,0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KMU,42.2386,142.967,185,51.14,59.4,P,P,19-01-1975,08:11:05,1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MOX,50.6447,11.6156,455,51.51,311.6,P,P,19-01-1975,08:11:07,0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MOX,50.6447,11.6156,455,51.51,311.6,S,S,19-01-1975,08:18:30,3.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MOX,50.6447,11.6156,455,51.51,311.6,SS,SS,19-01-1975,08:22:00,-2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NAO,60.8237,10.8324,379,51.55,324.6,P,P,19-01-1975,08:11:05,-1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AQU,42.3539,13.4019,729,51.55,300.9,P,P,19-01-1975,08:11:08,1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AQU,42.3539,13.4019,729,51.55,300.9,S,S,19-01-1975,08:18:32,4.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NAI,-1.2739,36.8037,1692,51.67,237.9,P,P,19-01-1975,08:11:09,0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GRF,49.6919,11.2217,500,51.87,310.4,P,P,19-01-1975,08:11:09,0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GRF,49.6919,11.2217,500,51.87,310.4,sP,pP,19-01-1975,08:11:21,3.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GRF,49.6919,11.2217,500,51.87,310.4,S,S,19-01-1975,08:18:36,4.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
FUR,48.1655,11.2763,565,52.04,308.5,P,P,19-01-1975,08:11:10,-0.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PEG,43.1014,12.3969,495,52.13,302,P,P,19-01-1975,08:11:16,4.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PEG,43.1014,12.3969,495,52.13,302,S,S,19-01-1975,08:18:35,-0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KON,59.6491,9.5982,216,52.15,323.1,P,P,19-01-1975,08:11:10,-1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RMP,41.8111,12.7022,380,52.18,300.3,P,P,19-01-1975,08:11:13,1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RMP,41.8111,12.7022,380,52.18,300.3,PP,pP,19-01-1975,08:13:12,2.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RMP,41.8111,12.7022,380,52.18,300.3,S,S,19-01-1975,08:18:32,-3.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NEM,43.3283,145.59,26,52.81,57.5,P,P,19-01-1975,08:11:16,-0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NEM,43.3283,145.59,26,52.81,57.5,S,S,19-01-1975,08:18:40,-4.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
FIR,43.7739,11.255,46,52.81,303,P,P,19-01-1975,08:11:17,0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
FIR,43.7739,11.255,46,52.81,303,S,S,19-01-1975,08:18:46,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PRT,43.88,11.0942,61,52.91,303.2,P,P,19-01-1975,08:11:20,3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MNI,1.4439,124.8399,191,53.32,115.6,P,P,19-01-1975,08:11:22,1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
STU,48.7719,9.195,360,53.32,309.5,P,P,19-01-1975,08:11:19,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
STU,48.7719,9.195,360,53.32,309.5,S,S,19-01-1975,08:18:56,4.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TNS,50.2225,8.4473,815,53.58,311.4,P,P,19-01-1975,08:11:24,2.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DNP,-8.6772,115.2102,15,53.78,132.9,P,P,19-01-1975,08:11:23,-0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DNP,-8.6772,115.2102,15,53.78,132.9,S,S,19-01-1975,08:18:54,-3.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KRL,49.0108,8.4122,114,53.79,309.9,P,P,19-01-1975,08:11:25,1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BUB,47.749,8.603,740,53.88,308.3,P,P,19-01-1975,08:11:20,-3.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MAG,59.554,150.805,50,53.9,36.9,P,P,19-01-1975,08:11:21,-2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MAG,59.554,150.805,50,53.9,36.9,S,S,19-01-1975,08:18:54,-4.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BUH,48.6755,8.2284,750,53.97,309.5,P,P,19-01-1975,08:11:24,-1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MKS,-5.2178,119.47,28,53.97,126.1,P,P,19-01-1975,08:11:27,1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MKS,-5.2178,119.47,28,53.97,126.1,S,S,19-01-1975,08:19:01,0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
