STA,LAT,LON,ELEV,DIST,BAZ,ISCPHASE,REPPHASE,DATE,TIME,RES,TDEF,AUTHOR,DATE,TIME,LATH,LONH,DEPTH,AUTHOR,TYPE,MAG
KBS,78.9256,11.9417,74,54.01,347.3,P,P,19-01-1975,08:11:24,-0.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KUR,45.2333,147.8667,25,54.02,54.8,P,P,19-01-1975,08:11:25,-0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KUR,45.2333,147.8667,25,54.02,54.8,S,S,19-01-1975,08:19:00,-0.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KUR,45.2333,147.8667,25,54.02,54.8,P,P,19-01-1975,08:11:25,-0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KUR,45.2333,147.8667,25,54.02,54.8,S,S,19-01-1975,08:19:00,-0.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ZUL,47.4813,8.3903,700,54.07,308,P,P,19-01-1975,08:11:23,-2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BER,60.3838,5.3339,50,54.26,324.2,P,P,19-01-1975,08:11:25,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BNS,50.9639,7.1756,200,54.26,312.4,P,P,19-01-1975,08:11:28,1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BNS,50.9639,7.1756,200,54.26,312.4,S,S,19-01-1975,08:19:07,3.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
STR,48.5845,7.7658,135,54.28,309.5,P,P,19-01-1975,08:11:29,2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
STR,48.5845,7.7658,135,54.28,309.5,PcP,PcP,19-01-1975,08:12:24,-6.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
STR,48.5845,7.7658,135,54.28,309.5,PP,pP,19-01-1975,08:13:32,3.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
STR,48.5845,7.7658,135,54.28,309.5,S,S,19-01-1975,08:19:08,3.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
WIT,52.8133,6.6683,17,54.3,314.8,P,P,19-01-1975,08:11:30,2.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SEY,62.9328,152.3822,218,54.48,32.7,P,P,19-01-1975,08:11:28,-0.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SEY,62.9328,152.3822,218,54.48,32.7,S,S,19-01-1975,08:19:01,-5.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
WLS,48.4133,7.3533,775,54.59,309.3,P,P,19-01-1975,08:11:28,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BAS,47.54,7.5817,309,54.6,308.2,P,P,19-01-1975,08:11:32,2.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CDF,48.4122,7.2761,1068,54.64,309.3,P,P,19-01-1975,08:11:30,0,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ECH,48.2158,7.1583,580,54.75,309.1,P,P,19-01-1975,08:11:29,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BAF,47.8347,6.9953,1000,54.93,308.7,P,P,19-01-1975,08:11:30,-1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
HEE,50.885,5.9817,115,55.02,312.5,P,P,19-01-1975,08:11:35,2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BSF,47.8319,6.7922,1200,55.07,308.7,P,P,19-01-1975,08:11:31,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SBS,36.87,10.35,125,55.19,295,P,P,19-01-1975,08:11:33,-0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DBN,52.1017,5.1767,3,55.31,314.1,P,P,19-01-1975,08:11:32,-2.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DBN,52.1017,5.1767,3,55.31,314.1,PP,pP,19-01-1975,08:13:37,-0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DBN,52.1017,5.1767,3,55.31,314.1,ScS,ScS,19-01-1975,08:21:15,-8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
HAU,48.0056,6.3481,577,55.32,309,P,P,19-01-1975,08:11:33,-1.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ISO,44.1833,7.05,876,55.69,304.3,P,P,19-01-1975,08:11:36,-0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DOU,50.096,4.595,224,56.04,311.8,P,P,19-01-1975,08:11:38,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DOU,50.096,4.595,224,56.04,311.8,PcP,PcP,19-01-1975,08:12:35,-2.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DOU,50.096,4.595,224,56.04,311.8,S,S,19-01-1975,08:19:26,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UCC,50.7983,4.3594,105,56.05,312.6,P,P,19-01-1975,08:11:41,1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UCC,50.7983,4.3594,105,56.05,312.6,S,S,19-01-1975,08:19:29,1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UCC,50.7983,4.3594,105,56.05,312.6,SPn,SP,19-01-1975,08:19:36,0,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SPF,43.5639,6.6972,337,56.08,303.7,P,P,19-01-1975,08:11:39,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LRG,43.4547,6.3603,110,56.35,303.6,P,P,19-01-1975,08:11:41,-1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LBF,46.9844,3.9772,715,57.12,308.2,P,P,19-01-1975,08:11:46,-1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LOR,47.2683,3.8589,520,57.13,308.6,P,P,19-01-1975,08:11:46,-1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SSF,47.0615,3.506,355,57.41,308.4,P,P,19-01-1975,08:11:48,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SKR,50.683,156.117,22,58.25,47,P,P,19-01-1975,08:11:54,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SKR,50.683,156.117,22,58.25,47,sP,pP,19-01-1975,08:12:04,1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SKR,50.683,156.117,22,58.25,47,S,S,19-01-1975,08:19:56,-0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SKR,50.683,156.117,22,58.25,47,sS,sS,19-01-1975,08:20:10,3.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SKR,50.683,156.117,22,58.25,47,P,P,19-01-1975,08:11:54,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SKR,50.683,156.117,22,58.25,47,S,S,19-01-1975,08:19:56,-0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TCF,46.2881,2.21,593,58.47,307.8,P,P,19-01-1975,08:11:56,-1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DUR,54.7684,-1.585,103,58.76,318.1,P,P,19-01-1975,08:12:01,2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DUR,54.7684,-1.585,103,58.76,318.1,S,S,19-01-1975,08:20:05,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LSF,46.25,1.5294,430,58.94,307.9,P,P,19-01-1975,08:11:58,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CWF,52.7383,-1.3072,186,59.07,315.8,P,P,19-01-1975,08:12:03,1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
EGL,55.8617,-2.7383,245,59.16,319.5,P,P,19-01-1975,08:12:00,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SET,36.2,5.4,1000,59.18,295.7,P,P,19-01-1975,08:12:01,-1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PET,53.0239,158.6531,68,59.22,43.8,S,S,19-01-1975,08:20:06,-3.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PET,53.0239,158.6531,68,59.22,43.8,S,S,19-01-1975,08:20:06,-3.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
EBL,55.7733,-3.0436,365,59.35,319.5,P,P,19-01-1975,08:12:02,-1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SSC,48.5842,-0.1075,300,59.38,310.9,P,P,19-01-1975,08:12:02,-1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
EDI,55.9233,-3.1875,125,59.39,319.7,P,P,19-01-1975,08:12:01,-2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ARH,45.0097,1.3117,320,59.43,306.6,P,P,19-01-1975,08:12:03,-0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
EBH,56.2481,-3.5081,375,59.49,320.1,P,P,19-01-1975,08:12:02,-1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
EKA,55.3331,-3.1592,263,59.52,319,P,P,19-01-1975,08:12:03,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ESK,55.3167,-3.205,263,59.55,319,P,P,19-01-1975,08:12:07,2.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
EAU,55.8454,-3.4474,359,59.55,319.6,P,P,19-01-1975,08:12:03,-1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
FLN,48.7625,-0.4819,240,59.57,311.1,P,P,19-01-1975,08:12:03,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LPO,44.6831,1.1869,330,59.61,306.2,P,P,19-01-1975,08:12:04,-0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LFF,44.9395,0.7402,200,59.84,306.6,P,P,19-01-1975,08:12:05,-0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GRR,48.3883,-0.8583,220,59.91,310.8,P,P,19-01-1975,08:12:05,-1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MFF,46.6022,-0.1458,270,59.95,308.7,P,P,19-01-1975,08:12:05,-1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
EAB,56.1881,-4.34,250,59.96,320.2,P,P,19-01-1975,08:12:05,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LPF,48.0315,-1.0408,156,60.13,310.4,P,P,19-01-1975,08:12:06,-1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SGR,47.7094,-0.923,90,60.15,310.1,P,P,19-01-1975,08:12:08,-0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SGR,47.7094,-0.923,90,60.15,310.1,PcP,PcP,19-01-1975,08:12:50,-3.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SGR,47.7094,-0.923,90,60.15,310.1,S,S,19-01-1975,08:20:17,-4.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MLS,42.9578,1.0947,450,60.18,304.3,P,P,19-01-1975,08:12:07,-1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MLS,42.9578,1.0947,450,60.18,304.3,S,S,19-01-1975,08:20:23,1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KUG,-10.1513,123.605,52,60.34,126.6,P,P,19-01-1975,08:12:13,2.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KUG,-10.1513,123.605,52,60.34,126.6,S,S,19-01-1975,08:20:29,4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DAG,76.7714,-18.6547,30,60.4,344.8,P,P,19-01-1975,08:12:09,-0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DAG,76.7714,-18.6547,30,60.4,344.8,S,S,19-01-1975,08:20:25,1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DAG,76.7714,-18.6547,30,60.4,344.8,PnS,PS,19-01-1975,08:20:48,11.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BNG,4.435,18.5467,378,62.38,256.9,P,P,19-01-1975,08:12:21,-2.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GUA,13.5397,144.9141,287,63.06,90.7,P,P,19-01-1975,08:12:28,-0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KTG,70.4167,-21.9833,6,63.29,338.2,P,P,19-01-1975,08:12:30,0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AKU,65.6867,-18.1067,24,63.61,332.7,P,P,19-01-1975,08:12:35,3.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VAL,51.9394,-10.2442,14,64.54,316.7,P,P,19-01-1975,08:12:40,2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VAL,51.9394,-10.2442,14,64.54,316.7,S,S,19-01-1975,08:21:19,2.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TOL,39.8814,-4.0486,480,64.87,302.6,P,P,19-01-1975,08:12:38,-2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TOL,39.8814,-4.0486,480,64.87,302.6,S,S,19-01-1975,08:21:17,-4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ILT,67.87,-178.73,244,65.05,24.1,P,P,19-01-1975,08:12:39,-2.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ILT,67.87,-178.73,244,65.05,24.1,pP,pP,19-01-1975,08:12:43,-3.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ILT,67.87,-178.73,244,65.05,24.1,sP,sP,19-01-1975,08:12:48,-0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ILT,67.87,-178.73,244,65.05,24.1,S,S,19-01-1975,08:21:20,-2.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ILT,67.87,-178.73,244,65.05,24.1,S,S,19-01-1975,08:21:20,-2.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ILT,67.87,-178.73,244,65.05,24.1,sS,sS,19-01-1975,08:21:31,-0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ILT,67.87,-178.73,244,65.05,24.1,P,P,19-01-1975,08:12:39,-2.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ILT,67.87,-178.73,244,65.05,24.1,S,S,19-01-1975,08:21:20,-2.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CRT,37.19,-3.5956,774,65.57,299.7,P,P,19-01-1975,08:12:47,2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TAF,34.8142,-2.4142,820,65.62,296.9,P,P,19-01-1975,08:12:47,1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
REY,64.1278,-21.905,44,65.7,331.7,P,P,19-01-1975,08:12:48,2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PTO,41.1386,-8.6022,88,67.58,305.3,P,P,19-01-1975,08:13:00,2.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NKM,35.4481,-5.41,158,67.61,298.6,P,P,19-01-1975,08:12:59,0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NKM,35.4481,-5.41,158,67.61,298.6,sP,pP,19-01-1975,08:13:09,3.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NKM,35.4481,-5.41,158,67.61,298.6,S,S,19-01-1975,08:21:57,2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KRR,-16.8517,29.6183,1380,67.68,231.2,P,P,19-01-1975,08:12:57,-1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KRR,-16.8517,29.6183,1380,67.68,231.2,pP,pP,19-01-1975,08:13:01,-3.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KNA,-15.75,128.7667,150,67.84,126.9,P,P,19-01-1975,08:13:00,1.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SMY,52.7295,174.0994,58,68.14,40.7,P,P,19-01-1975,08:13:01,0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
JAY,-2.5148,140.7047,400,68.23,107.9,P,P,19-01-1975,08:13:02,0.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
JAY,-2.5148,140.7047,400,68.23,107.9,S,S,19-01-1975,08:21:59,-3.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KES,31.995,-4.455,1124,68.34,294.9,P,P,19-01-1975,08:13:00,-2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KES,31.995,-4.455,1124,68.34,294.9,sP,pP,19-01-1975,08:13:12,1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RBZ,33.9292,-6.84,116,69.32,297.7,P,P,19-01-1975,08:13:09,0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CIR,-21.0133,31.58,430,69.49,226.8,P,P,19-01-1975,08:13:09,-0.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CIR,-21.0133,31.58,430,69.49,226.8,sP,pP,19-01-1975,08:13:14,-3.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AVE,33.2981,-7.4133,230,70.02,297.3,P,P,19-01-1975,08:13:12,-0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AVE,33.2981,-7.4133,230,70.02,297.3,sP,pP,19-01-1975,08:13:22,1.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AVE,33.2981,-7.4133,230,70.02,297.3,S,S,19-01-1975,08:22:22,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BUL,-20.1433,28.6133,1341,70.72,229.6,P,P,19-01-1975,08:13:14,-3.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BUL,-20.1433,28.6133,1341,70.72,229.6,pP,pP,19-01-1975,08:13:19,-4.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BUL,-20.1433,28.6133,1341,70.72,229.6,S,SKS,19-01-1975,08:22:33,1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BUL,-20.1433,28.6133,1341,70.72,229.6,ScS,SP,19-01-1975,08:23:21,0.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TIO,30.9267,-7.2617,1335,70.96,295,P,P,19-01-1975,08:13:17,-1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MBC,76.2417,-119.36,15,71.08,4.4,P,P,19-01-1975,08:13:17,-1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GMA,65.4287,-161.232,860,72.22,22.3,P,P,19-01-1975,08:13:24,-1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GDH,69.25,-53.5333,23,72.8,343.9,P,P,19-01-1975,08:13:29,0.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GDH,69.25,-53.5333,23,72.8,343.9,S,S,19-01-1975,08:22:57,3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CNG,-26.2917,32.1883,100,73.12,222.7,P,P,19-01-1975,08:13:31,-0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CNG,-26.2917,32.1883,100,73.12,222.7,SKiKP,S,19-01-1975,08:23:02,-1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CNG,-26.2917,32.1883,100,73.12,222.7,SKSac,SKS,19-01-1975,08:23:36,-0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RES,74.6867,-94.9,15,73.14,358.2,P,P,19-01-1975,08:13:30,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MUN,-31.9783,116.208,253,73.24,147.1,P,P,19-01-1975,08:13:30,-1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ADK,51.8837,-176.684,116,73.52,38.7,P,P,19-01-1975,08:13:32,-1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KLG,-30.7837,121.458,360,74.82,142.6,P,P,19-01-1975,08:13:41,-0.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LAT,-6.6651,147.002,72,75.73,107.5,P,P,19-01-1975,08:13:49,2.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
COL,64.9,-147.7933,320,76.58,18.5,P,P,19-01-1975,08:13:49,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
COL,64.9,-147.7933,320,76.58,18.5,SKiKP,S,19-01-1975,08:23:10,2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GIL,64.975,-147.495,350,76.6,18.3,P,P,19-01-1975,08:13:49,-1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ASP,-23.6833,133.897,600,76.83,129.2,P,P,19-01-1975,08:13:54,1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ASP,-23.6833,133.897,600,76.83,129.2,S,S,19-01-1975,08:23:43,2.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
INK,68.3065,-133.5254,44,76.85,11.7,P,P,19-01-1975,08:13:50,-2.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PMG,-9.4062,147.159,65,77.45,109.7,P,P,19-01-1975,08:13:54,-2.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LMG,-8.9083,148.15,1200,77.95,108.7,P,P,19-01-1975,08:13:57,-2.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RAB,-4.1927,152.163,185,78.55,102.4,P,P,19-01-1975,08:14:02,-0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RAB,-4.1927,152.163,185,78.55,102.4,S,S,19-01-1975,08:23:55,-4.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PMR,61.5922,-149.1308,100,78.76,21.1,P,P,19-01-1975,08:14:01,-2.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PMR,61.5922,-149.1308,100,78.76,21.1,S,S,19-01-1975,08:24:00,-0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
