STA,LAT,LON,ELEV,DIST,BAZ,ISCPHASE,REPPHASE,DATE,TIME,RES,TDEF,AUTHOR,DATE,TIME,LATH,LONH,DEPTH,AUTHOR,TYPE,MAG
WIN,-22.5667,17.1,1728,80.13,235.5,P,P,19-01-1975,08:14:11,-0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ESA,-9.7384,150.814,46,80.57,107.8,P,P,19-01-1975,08:14:14,0.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ESA,-9.7384,150.814,46,80.57,107.8,S,S,19-01-1975,08:24:19,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KDC,57.7478,-152.492,13,80.58,25,P,P,19-01-1975,08:14:11,-1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
FRB,63.7467,-68.5467,18,80.73,345.8,P,P,19-01-1975,08:14:11,-2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KIC,6.3606,-4.7411,176,80.92,271.8,P,P,19-01-1975,08:14:14,-1.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KCH,-49.244,70.145,0,81.57,185.5,P,P,19-01-1975,08:14:22,3.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GRM,-33.3133,26.5083,610,81.64,221.8,P,P,19-01-1975,08:14:18,-1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KPB,-49.52,69.901,0,81.86,185.6,P,P,19-01-1975,08:14:22,2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PAA,-6.3006,155.491,699,82.46,102.3,P,P,19-01-1975,08:14:22,-1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CTA,-20.0883,146.254,357,83.16,118.8,P,P,19-01-1975,08:14:25,-2.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CTA,-20.0883,146.254,357,83.16,118.8,PP,pP,19-01-1975,08:17:42,3.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CTA,-20.0883,146.254,357,83.16,118.8,S,SKS,19-01-1975,08:24:49,1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BLC,64.3167,-96.0167,16,83.56,357.6,P,P,19-01-1975,08:14:26,-2.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KED,12.9258,-12.3214,0,83.87,281.3,P,P,19-01-1975,08:14:28,-2.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KED,12.9258,-12.3214,0,83.87,281.3,PcP,PcP,19-01-1975,08:14:32,-3.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CER,-33.3617,19.2933,472,85.91,226.1,P,P,19-01-1975,08:14:42,1.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SIT,57.0569,-135.3244,19,86.46,17.7,P,P,19-01-1975,08:14:44,0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MBO,14.3908,-16.9547,3,86.92,285,P,P,19-01-1975,08:14:48,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MBO,14.3908,-16.9547,3,86.92,285,sP,PcP,19-01-1975,08:14:56,1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MBO,14.3908,-16.9547,3,86.92,285,PP,PP,19-01-1975,08:18:11,2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MBO,14.3908,-16.9547,3,86.92,285,S,SKKS,19-01-1975,08:25:19,-5.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MBO,14.3908,-16.9547,3,86.92,285,ScS,ScS,19-01-1975,08:25:31,-1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ADE,-34.9669,138.709,655,87.63,134.5,P,P,19-01-1975,08:14:51,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
HNR,-9.4316,159.947,72,87.86,102.5,P,P,19-01-1975,08:14:50,-0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
HNR,-9.4316,159.947,72,87.86,102.5,SKSac,S,19-01-1975,08:25:18,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SCH,54.8167,-66.7833,540,88.19,340.7,P,P,19-01-1975,08:14:52,0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
FCC,58.7617,-94.0867,39,89.02,356.1,P,P,19-01-1975,08:14:56,0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
FSJ,54.4633,-124.28,772,91.33,13.1,P,P,19-01-1975,08:15:05,-1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BFD,-37.1761,142.544,235,91.41,134.1,P,P,19-01-1975,08:15:08,1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BRS,-27.3917,152.775,525,92.29,121.1,P,P,19-01-1975,08:15:11,-0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
FFC,54.725,-101.978,338,93.28,0.3,P,P,19-01-1975,08:15:14,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
YOU,-34.2783,148.3817,503,93.3,128.8,P,P,19-01-1975,08:15:16,0,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
YOU,-34.2783,148.3817,503,93.3,128.8,sP,PcP,19-01-1975,08:15:23,-0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TOO,-37.5714,145.491,604,93.47,132.9,P,P,19-01-1975,08:15:17,0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
COO,-30.5778,151.8917,653,93.5,124.1,P,P,19-01-1975,08:15:18,1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PHC,50.7067,-127.432,33,94.19,16.2,P,P,19-01-1975,08:15:20,-0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CAN,-35.3208,148.999,700,94.34,129.4,P,P,19-01-1975,08:15:21,0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CAN,-35.3208,148.999,700,94.34,129.4,sP,PcP,19-01-1975,08:15:28,-0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RIV,-33.8294,151.158,25,94.89,127.1,P,P,19-01-1975,08:15:23,0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RIV,-33.8294,151.158,25,94.89,127.1,S,S,19-01-1975,08:26:37,0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SFA,47.1244,-70.8268,230,96.2,339.5,P,P,19-01-1975,08:15:31,2.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SES,50.3958,-111.042,770,97.18,6.1,P,P,19-01-1975,08:15:32,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TAU,-42.9099,147.32,132,97.86,136.2,SKSac,SKS,19-01-1975,08:26:12,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TAU,-42.9099,147.32,132,97.86,136.2,SP,SP,19-01-1975,08:28:26,0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TAU,-42.9099,147.32,132,97.86,136.2,SS,SS,19-01-1975,08:33:46,2.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NTI,48.63,-116.963,823,98.21,10.3,PP,PP,19-01-1975,08:19:36,-0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NEW,48.2642,-117.1227,760,98.54,10.5,PP,PP,19-01-1975,08:19:39,0.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LHC,48.4167,-89.2667,196,98.85,351.8,P,P,19-01-1975,08:15:40,-0.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
OTT,45.3942,-75.7167,77,99.15,341.9,Pdif,P,19-01-1975,08:15:44,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LON,46.75,-121.81,854,99.16,14,Pdif,P,19-01-1975,08:15:43,0.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MAW,-67.6039,62.8706,12,100.34,186,Pdif,P,19-01-1975,08:15:50,3.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MSO,46.8292,-113.9406,1264,100.39,8.6,Pdif,P,19-01-1975,08:15:48,0.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BUT,46.0133,-112.563,1758,101.36,7.8,Pdif,P,19-01-1975,08:15:54,1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BMO,44.8525,-117.306,1154,101.83,11.4,Pdif,P,19-01-1975,08:15:55,0.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BMO,44.8525,-117.306,1154,101.83,11.4,PP,PP,19-01-1975,08:20:05,1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
FHC,40.8017,-123.985,610,104.31,17.4,Pdif,P,19-01-1975,08:16:04,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
WDC,40.5799,-122.5411,268.3,104.87,16.4,Pdif,P,19-01-1975,08:16:10,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
WDC,40.5799,-122.5411,268.3,104.87,16.4,PP,pP,19-01-1975,08:20:30,3.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
WDC,40.5799,-122.5411,268.3,104.87,16.4,PKKPbc,PKKP,19-01-1975,08:31:52,1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MIN,40.346,-121.6066,1470.9,105.31,15.8,Pdif,P,19-01-1975,08:16:12,1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MIN,40.346,-121.6066,1470.9,105.31,15.8,PP,pP,19-01-1975,08:20:35,5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LAR,41.3144,-105.583,2400,106.6,3.2,Pdif,P,19-01-1975,08:16:20,4.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
DUG,40.195,-112.8133,1477,107.06,9,Pdif,P,19-01-1975,08:16:20,2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
EUR,39.4833,-115.97,2178,107.28,11.7,Pdif,P,19-01-1975,08:16:21,2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BKS,37.8762,-122.2356,243.9,107.51,17.1,Pdif,P,19-01-1975,08:16:20,0.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BKS,37.8762,-122.2356,243.9,107.51,17.1,PP,pP,19-01-1975,08:20:48,1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BKS,37.8762,-122.2356,243.9,107.51,17.1,SKSac,SKS,19-01-1975,08:27:06,6.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BKS,37.8762,-122.2356,243.9,107.51,17.1,PS,PS,19-01-1975,08:30:06,-2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BKS,37.8762,-122.2356,243.9,107.51,17.1,Pdif,P,19-01-1975,08:16:20,0.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BKS,37.8762,-122.2356,243.9,107.51,17.1,Sdif,S,19-01-1975,08:28:28,4.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
JAS,37.9466,-120.4393,428.1,107.87,15.6,Pdif,P,19-01-1975,08:16:24,2.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
JAS,37.9466,-120.4393,428.1,107.87,15.6,PP,pP,19-01-1975,08:20:50,1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
JAS,37.9466,-120.4393,428.1,107.87,15.6,PKKPbc,PKKP,19-01-1975,08:31:43,1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MNV,38.4322,-118.154,1507,107.89,13.7,Pdif,P,19-01-1975,08:16:24,2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MNV,38.4322,-118.154,1507,107.89,13.7,PP,pP,19-01-1975,08:20:51,2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MNV,38.4322,-118.154,1507,107.89,13.7,PKKPdf,PKKP,19-01-1975,08:31:48,-5.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GOL,39.7003,-105.3711,2359,108.22,3.1,Pdif,P,19-01-1975,08:16:23,0,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GOL,39.7003,-105.3711,2359,108.22,3.1,PKiKP,pP,19-01-1975,08:20:37,7.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CPO,35.5948,-85.5704,574,110.78,346.1,PKiKP,P,19-01-1975,08:20:41,7.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PAS,34.1484,-118.1711,257,112.02,14.9,PKiKP,PKP,19-01-1975,08:20:38,1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PAS,34.1484,-118.1711,257,112.02,14.9,PP,pP,19-01-1975,08:21:20,1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PAS,34.1484,-118.1711,257,112.02,14.9,Sdif,S,19-01-1975,08:29:00,-1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ABQ,34.9425,-106.457,1849,112.9,4.4,Pdif,P,19-01-1975,08:16:49,5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NVL,-70.7667,11.8333,107,113.03,199.3,PKiKP,P,19-01-1975,08:20:38,1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
COB,-41.0861,172.734,213,113.33,124.8,PKiKP,P,19-01-1975,08:20:39,0.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AFI,-13.9094,-171.777,706,113.88,91.7,PP,pP,19-01-1975,08:21:36,2.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AFI,-13.9094,-171.777,706,113.88,91.7,SKSac,SKS,19-01-1975,08:27:32,5.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AFI,-13.9094,-171.777,706,113.88,91.7,SS,SS,19-01-1975,08:37:32,8.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
KRP,-37.9232,175.5377,64,114.08,120.7,PKiKP,P,19-01-1975,08:20:41,1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MNG,-40.617,175.4822,396,115.08,123.5,PKPdf,P,19-01-1975,08:20:41,-0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MNG,-40.617,175.4822,396,115.08,123.5,PP,pP,19-01-1975,08:21:35,-7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SNA,-70.315,-2.325,57,117.08,202.1,PKiKP,P,19-01-1975,08:20:46,0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
HKT,29.95,-95.8333,-415,117.81,354.4,PKiKP,P,19-01-1975,08:20:50,2.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SBA,-77.8503,166.756,38,121,165.7,PKiKP,P,19-01-1975,08:20:54,1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SBA,-77.8503,166.756,38,121,165.7,PP,pP,19-01-1975,08:22:24,1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SBA,-77.8503,166.756,38,121,165.7,PS,PS,19-01-1975,08:32:14,0.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TRN,10.648,-61.403,24,122.59,311.3,PKiKP,P,19-01-1975,08:21:00,2.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SIR,10.5092,-66.5092,1050,125.83,315.9,PKiKP,P,19-01-1975,08:21:06,1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CAR,10.507,-66.928,1035,126.07,316.3,PKiKP,P,19-01-1975,08:21:05,0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LCG,21.145,-101.725,2200,126.81,0.2,PKiKP,P,19-01-1975,08:21:10,3.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RAR,-21.2125,-159.773,28,127.38,93.1,PKiKP,P,19-01-1975,08:21:08,1.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RAR,-21.2125,-159.773,28,127.38,93.1,PP,pP,19-01-1975,08:23:05,-1.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RAR,-21.2125,-159.773,28,127.38,93.1,SKSdf,SKS,19-01-1975,08:28:22,4.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RAR,-21.2125,-159.773,28,127.38,93.1,PS,PS,19-01-1975,08:33:04,-7.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RAR,-21.2125,-159.773,28,127.38,93.1,SS,SS,19-01-1975,08:40:20,3.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TAC,19.405,-99.1936,2297,128.49,357.2,Pdif,P,19-01-1975,08:18:07,13.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
UNM,19.329,-99.178,2257,128.56,357.2,PKiKP,P,19-01-1975,08:21:10,0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BAO,-15.6349,-47.9915,1211,128.86,275.8,PKPdf,P,19-01-1975,08:21:04,-5.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VHM,17.1767,-96.7453,1829,130.54,354,PKiKP,P,19-01-1975,08:21:16,2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
COM,16.2533,-92.1281,1528,130.84,348.1,PKiKP,P,19-01-1975,08:21:15,1.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LPS,14.2922,-89.1619,1000,132.14,343.8,PKPdf,P,19-01-1975,08:21:13,-2.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
BHP,8.9608,-79.5581,36,133.88,329.2,PKPdf,P,19-01-1975,08:21:18,-0.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AFR,-17.5383,-149.778,50,134.19,83.2,PKiKP,P,19-01-1975,08:21:21,0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PPT,-17.5682,-149.5761,258,134.38,83.1,PKiKP,P,19-01-1975,08:21:23,2.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PAE,-17.6619,-149.58,10,134.42,83.2,PKiKP,P,19-01-1975,08:21:24,3.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PPN,-17.5308,-149.432,100,134.48,83,PKiKP,P,19-01-1975,08:21:24,3.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PMO,-15.0017,-147.8942,2,134.53,78.9,PKiKP,P,19-01-1975,08:21:23,1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TPT,-14.9844,-147.62,3,134.75,78.7,PKiKP,P,19-01-1975,08:21:24,2.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TVO,-17.7825,-149.2517,620,134.75,83.2,PKiKP,P,19-01-1975,08:21:25,3.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VAH,-15.2364,-147.6272,2,134.87,79,PKiKP,P,19-01-1975,08:21:25,3.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RUV,-15.1889,-147.384,3,135.04,78.8,PKiKP,P,19-01-1975,08:21:25,2.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PSO,1.1919,-77.3253,3010,139.55,320.9,PKPdf,PKP,19-01-1975,08:21:24,-5.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
AIA,-65.25,-64.2667,11,140.06,203.4,PKPdf,P,19-01-1975,08:21:27,-1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LPA,-34.9089,-57.9319,14,143.83,253.8,PP,pP,19-01-1975,08:24:52,2.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
LPB,-16.5327,-68.0984,3292,145.92,289.5,PKPdf,P,19-01-1975,08:21:41,-0.3,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
PNS,-16.2672,-68.4733,3986,146.07,290.2,PKPdf,P,19-01-1975,08:21:40,-1.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
GIE,-0.7333,-90.3,30,146.82,339.2,PKPdf,P,19-01-1975,08:21:42,0.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ARE,-16.4621,-71.4913,2452,148.56,293,PKPbc,P,19-01-1975,08:21:47,-1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
HUA,-12.0384,-75.3228,3313,148.58,304.1,PKPdf,P,19-01-1975,08:21:42,-3.1,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
HUA,-12.0384,-75.3228,3313,148.58,304.1,sPKPab,PKPab,19-01-1975,08:21:58,-2.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
RKT,-23.1197,-134.9733,50,149.09,81.2,PKiKP,P,19-01-1975,08:21:50,-0.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
NNA,-11.9873,-76.8422,575,149.6,306.2,PKPdf,P,19-01-1975,08:21:49,2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
ANT,-23.705,-70.4153,80,151.31,279.5,PKPdf,PKP,19-01-1975,08:21:52,2.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CFA,-31.6048,-68.2375,621,151.82,262.5,PKPdf,P,19-01-1975,08:21:50,0.5,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CEN,-31.5758,-68.7542,900,152.25,262.7,PKPdf,P,19-01-1975,08:21:52,1.9,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
MDZ,-32.8833,-68.85,826,152.54,260,PKPdf,P,19-01-1975,08:21:54,3.2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TLL,-30.1672,-70.8045,2200,153.7,266.5,PKPdf,P,19-01-1975,08:21:55,2,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
SAN,-33.4531,-70.6617,533,154.12,259.1,PKPdf,P,19-01-1975,08:21:55,1.8,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
TMU,-38.7344,-72.6006,100,155.69,246.7,PKPdf,P,19-01-1975,08:21:56,1.4,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
VLV,-39.79,-73.2764,12,156.07,244,PKPdf,P,19-01-1975,08:21:57,1.6,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
CON,-36.8281,-73.045,15,156.18,251.3,PKPdf,P,19-01-1975,08:21:57,1.7,TRUE,ISC,19-01-1975,08:02:01,32.3511,78.487,12.9,ISC,MS,7
